exp_id	symbol	n_estimators	max_depth	min_samples_leaf	lookforward_bars	conf_threshold	num_trades	win_rate	sharpe	return_dd_ratio	total_return_pct	max_dd_pct	profit_factor	avg_hold_h1_bars	train_auc	test_auc	status	elapsed_s
RF_CHFJPY_h6_n200_d8_c60	CHFJPY	200	8	20	6	0.6	30	0.5666666666666667	2.9940909947860415	0.7887659594549241	1.1438547865715298	1.450182747949708	1.359881733523013	6.0	0.6860989566334208	0.5395790806085243	OK	3824.0
RF_CHFJPY_h6_n200_d8_c50	CHFJPY	200	8	20	6	0.5	2070	0.45410628019323673	-2.390780296392762	-0.9205346701096491	-35.21470591787853	38.25462208140834	0.8021231069000435	6.0	0.6860989566334208	0.5395790806085243	OK	3847.8
RF_CHFJPY_h24_n200_d8_c50	CHFJPY	200	8	20	24	0.5	517	0.4661508704061896	-0.46636267806161863	-0.5114396024723952	-8.573364669845795	16.76320063679179	0.9228438135464655	24.0	0.7393093687097243	0.495455210490896	OK	3924.3
RF_CHFJPY_h24_n200_d8_c55	CHFJPY	200	8	20	24	0.55	68	0.5147058823529411	1.3148276354070498	1.0399592605845216	3.345398239445818	3.2168550886940483	1.2390667677867369	24.0	0.7393093687097243	0.495455210490896	OK	3805.3
RF_GBPCAD_h6_n200_d8_c60	GBPCAD	200	8	20	6	0.6	1041	0.18924111431316043	-20.466287659953235	-0.9955732774684733	-55.75063186365158	55.99852178175506	0.1641789348438939	6.0	0.6851270967801438	0.6321981009514293	OK	3650.4
RF_GBPCAD_h24_n200_d8_c50	GBPCAD	200	8	20	24	0.5	517	0.3829787234042553	-3.39848709954743	-0.9796846741366775	-34.69707676433816	35.41657604771055	0.5781676865880147	24.0	0.7134145779138059	0.5025035852568187	OK	3683.3
RF_GBPCAD_h6_n200_d8_c55	GBPCAD	200	8	20	6	0.55	1622	0.22688039457459927	-15.87565818719045	-0.9997050536236679	-75.2721601002255	75.29436790119618	0.24511808591229822	6.0	0.6851270967801438	0.6321981009514293	OK	3717.0
RF_GBPCAD_h6_n200_d8_c50	GBPCAD	200	8	20	6	0.5	2070	0.24154589371980675	-14.55636389103327	-0.9985833853005613	-83.64834846081489	83.76701404423804	0.2784023908811204	6.0	0.6851270967801438	0.6321981009514293	OK	3717.1
RF_GBPCAD_h24_n200_d8_c55	GBPCAD	200	8	20	24	0.55	187	0.37967914438502676	-3.3106775310614935	-0.9862194180563374	-13.199163556621752	13.383597316137772	0.5887567437733731	24.0	0.7134145779138059	0.5025035852568187	OK	3553.6
RF_GBPCAD_h24_n200_d8_c60	GBPCAD	200	8	20	24	0.6	51	0.3333333333333333	-6.850441064482674	-1.029478708731298	-7.259898633051643	7.052014355885559	0.33629302843000797	24.0	0.7134145779138059	0.5025035852568187	OK	3596.9
RF_GBPCAD_h6_n300_d12_c55	GBPCAD	300	12	15	6	0.55	1670	0.2347305389221557	-16.26602583169933	-0.9963222571045749	-77.31113220603201	77.59651222758679	0.23480081453996668	6.0	0.8354749484345532	0.6296413674742978	OK	4916.6
RF_GBPCAD_h6_n300_d12_c50	GBPCAD	300	12	15	6	0.5	2070	0.24202898550724639	-14.735121266898261	-0.9984051810499017	-84.00074371759464	84.13492368825776	0.27114416601533575	6.0	0.8354749484345532	0.6296413674742978	OK	4929.3
RF_GBPCAD_h6_n300_d12_c60	GBPCAD	300	12	15	6	0.6	1135	0.18766519823788547	-20.793802662422127	-0.9972510945184008	-60.26107982015254	60.4271884497196	0.16481507781422747	6.0	0.8354749484345532	0.6296413674742978	OK	5013.2
RF_GBPCAD_h24_n300_d12_c50	GBPCAD	300	12	15	24	0.5	517	0.38104448742746616	-4.030379114879082	-1.00020468397729	-39.60227927379898	39.59417498058643	0.5189179075215712	24.0	0.8724992348218494	0.49498074553166876	OK	5014.8
RF_GBPCAD_h24_n300_d12_c55	GBPCAD	300	12	15	24	0.55	306	0.3660130718954248	-3.5979435546366902	-0.9897155938699661	-22.846232357380238	23.083633822568515	0.5650231094992001	24.0	0.8724992348218494	0.49498074553166876	OK	4787.8
RF_GBPCAD_h24_n300_d12_c60	GBPCAD	300	12	15	24	0.6	96	0.3541666666666667	-3.53541159218276	-0.977156266056629	-7.875534561383524	8.059646992968384	0.5526320605193413	24.0	0.8724992348218494	0.49498074553166876	OK	4828.9
RF_GBPCAD_h6_n200_dNone_c50	GBPCAD	200	None	30	6	0.5	2070	0.23768115942028986	-14.936980289183392	-0.9987132612952507	-84.38832644367658	84.49705207101357	0.26659326317285453	6.0	0.8893852850523402	0.626177163907744	OK	3434.3
RF_GBPCAD_h6_n200_dNone_c55	GBPCAD	200	None	30	6	0.55	1752	0.24771689497716895	-14.750903286513335	-0.996549297724741	-75.70704586038613	75.96919292726986	0.2762906668302854	6.0	0.8893852850523402	0.626177163907744	OK	3373.9
RF_GBPCAD_h6_n200_dNone_c60	GBPCAD	200	None	30	6	0.6	1216	0.19654605263157895	-18.89287757873815	-0.9980573422685162	-61.75958214028627	61.87979339935615	0.19545259010349963	6.0	0.8893852850523402	0.626177163907744	OK	3658.1
RF_GBPCAD_h24_n200_dNone_c50	GBPCAD	200	None	30	24	0.5	517	0.33849129593810445	-5.2174527961296775	-1.0001472402774636	-47.683641641851594	47.676621722840586	0.430716233895176	24.0	0.9694457932888552	0.4949025413292266	OK	3648.5
RF_GBPCAD_h24_n200_dNone_c55	GBPCAD	200	None	30	24	0.55	446	0.3923766816143498	-3.6054410822732006	-0.9370222175275938	-31.849291779323142	33.989900328468174	0.5577967299073033	24.0	0.9694457932888552	0.4949025413292266	OK	3737.2
RF_GBPCAD_h24_n200_dNone_c60	GBPCAD	200	None	30	24	0.6	211	0.4028436018957346	-3.0778071809956997	-0.9429383631724976	-14.599232805760764	15.482701071406124	0.611043014965434	24.0	0.9694457932888552	0.4949025413292266	OK	3773.6
RF_EURCHF_h6_n200_d8_c55	EURCHF	200	8	20	6	0.55	1424	0.3146067415730337	-10.434848508380314	-0.9952666360854763	-56.445144492648225	56.7135905556474	0.3844277032174732	6.0	0.7032274210496422	0.610843928299532	OK	3440.5
RF_EURCHF_h6_n200_d8_c50	EURCHF	200	8	20	6	0.5	2070	0.29806763285024157	-11.58945322064549	-0.9997259116419905	-71.74941536076838	71.76908643182432	0.35263389723410044	6.0	0.7032274210496422	0.610843928299532	OK	3488.9
RF_EURCHF_h6_n200_d8_c60	EURCHF	200	8	20	6	0.6	665	0.34887218045112783	-8.465127763807818	-0.9922923461202882	-24.515014964670613	24.705435913640354	0.455158495366796	6.0	0.7032274210496422	0.610843928299532	OK	3521.1
RF_EURCHF_h24_n200_d8_c50	EURCHF	200	8	20	24	0.5	517	0.43520309477756286	-3.045809889667007	-0.995408294558259	-27.514139703279195	27.641059305708705	0.6057865726369038	24.0	0.7100696879806678	0.5161979582991024	OK	3540.2
RF_EURCHF_h24_n200_d8_c55	EURCHF	200	8	20	24	0.55	231	0.42424242424242425	-2.7895437173496407	-0.9237399688982668	-12.292782900083788	13.307622614560282	0.6285291774847837	24.0	0.7100696879806678	0.5161979582991024	OK	4124.8
RF_EURCHF_h24_n200_d8_c60	EURCHF	200	8	20	24	0.6	31	0.41935483870967744	-3.679523610237953	-0.6926657795601979	-2.7798561786772646	4.0132720003033935	0.5461193824182861	24.0	0.7100696879806678	0.5161979582991024	OK	4087.5
RF_EURCHF_h6_n300_d12_c50	EURCHF	300	12	15	6	0.5	2070	0.30144927536231886	-10.941456625652387	-0.9996971237621106	-69.68120947256283	69.7023206492132	0.3776929803133932	6.0	0.8564272931540865	0.6084826167477471	OK	5307.7
RF_EURCHF_h6_n300_d12_c55	EURCHF	300	12	15	6	0.55	1593	0.325172630257376	-10.407575775130544	-0.9972296620198496	-57.0187717793964	57.177171870226076	0.3952621533264945	6.0	0.8564272931540865	0.6084826167477471	OK	5293.8
RF_EURCHF_h6_n300_d12_c60	EURCHF	300	12	15	6	0.6	820	0.32682926829268294	-9.121100728295918	-0.9835162667966992	-30.024527390843904	30.52773848736984	0.4271073970404837	6.0	0.8564272931540865	0.6084826167477471	OK	5148.3
RF_EURCHF_h24_n300_d12_c50	EURCHF	300	12	15	24	0.5	517	0.437137330754352	-3.029943996254724	-0.9981254923569648	-27.39363519324488	27.445081207732496	0.6069976550071233	24.0	0.8895364471726193	0.5056544707493642	OK	5255.8
RF_EURCHF_h24_n300_d12_c55	EURCHF	300	12	15	24	0.55	343	0.43440233236151604	-2.74439710698741	-0.98482873187931	-17.55573301531418	17.826178752739334	0.6431761761350318	24.0	0.8895364471726193	0.5056544707493642	OK	5079.6
RF_EURCHF_h24_n300_d12_c60	EURCHF	300	12	15	24	0.6	63	0.4444444444444444	-1.652245071145101	-0.5393891789936887	-2.6251005466392474	4.866802392173988	0.7645037330626091	24.0	0.8895364471726193	0.5056544707493642	OK	5090.3
RF_EURCHF_h6_n200_dNone_c50	EURCHF	200	None	30	6	0.5	2070	0.2932367149758454	-11.760809976146522	-1.000347166160102	-72.26990742882184	72.24482646982908	0.35061595721493355	6.0	0.8943549711504086	0.6069536094362371	OK	3738.0
RF_EURCHF_h6_n200_dNone_c55	EURCHF	200	None	30	6	0.55	1688	0.3264218009478673	-9.908789111043347	-0.9956625777141792	-57.50722199297903	57.75774170904653	0.4124284806816322	6.0	0.8943549711504086	0.6069536094362371	OK	3754.7
RF_EURCHF_h6_n200_dNone_c60	EURCHF	200	None	30	6	0.6	1044	0.3017241379310345	-9.770178709746064	-0.9928987273847194	-37.57182146621967	37.84053743847904	0.40178823983469747	6.0	0.8943549711504086	0.6069536094362371	OK	3826.3
RF_EURCHF_h24_n200_dNone_c50	EURCHF	200	None	30	24	0.5	517	0.425531914893617	-3.31472647354244	-1.0061489038806006	-29.522734635554094	29.342311582001727	0.5798246904658341	24.0	0.9572877358184994	0.5064250601780594	OK	3849.3
RF_EURCHF_h24_n200_dNone_c55	EURCHF	200	None	30	24	0.55	457	0.4288840262582057	-1.9167282173116418	-0.8950557023088515	-16.655665616959503	18.60852411084046	0.7323625677584659	24.0	0.9572877358184994	0.5064250601780594	OK	3886.8
RF_EURCHF_h24_n200_dNone_c60	EURCHF	200	None	30	24	0.6	227	0.46255506607929514	-1.7231513214333083	-0.7957845190063477	-7.789615760267566	9.788599268045612	0.7537221677252745	24.0	0.9572877358184994	0.5064250601780594	OK	3811.2
RF_EURGBP_h6_n200_d8_c60	EURGBP	200	8	20	6	0.6	654	0.2966360856269113	-13.448758021834765	-0.9868300957465509	-19.460737405893312	19.720453895532028	0.31741482714631664	6.0	0.697891814873646	0.5870174180039294	OK	3856.9
RF_EURGBP_h6_n200_d8_c50	EURGBP	200	8	20	6	0.5	2070	0.3309178743961353	-7.8150913492929535	-0.995906436392674	-51.590492234278294	51.80254926471505	0.4927540770961727	6.0	0.697891814873646	0.5870174180039294	OK	3872.1
RF_EURGBP_h24_n200_d8_c50	EURGBP	200	8	20	24	0.5	517	0.4700193423597679	-1.8565723423745308	-0.9030020598560734	-15.52847579190717	17.196500963001352	0.7343531587532984	24.0	0.7508508823690079	0.5089984266404635	OK	3917.2
RF_EURGBP_h6_n200_d8_c55	EURGBP	200	8	20	6	0.55	1239	0.32364810330912025	-10.757970688571657	-0.9883481277440318	-34.67364445032156	35.082420330442055	0.3979181452842051	6.0	0.697891814873646	0.5870174180039294	OK	3920.8
RF_EURGBP_h24_n200_d8_c55	EURGBP	200	8	20	24	0.55	249	0.46987951807228917	-1.7209200618169713	-0.8758449565702106	-7.026964461980234	8.023068933910029	0.7434244739620184	24.0	0.7508508823690079	0.5089984266404635	OK	3471.1
RF_EURGBP_h24_n200_d8_c60	EURGBP	200	8	20	24	0.6	70	0.4714285714285714	-0.038332046508276214	-0.05652903385858801	-0.061047950624526504	1.0799397487889661	0.9934740737256861	24.0	0.7508508823690079	0.5089984266404635	OK	3472.8
RF_EURGBP_h6_n300_d12_c55	EURGBP	300	12	15	6	0.55	1409	0.3293115684882896	-9.27727869725363	-0.9867221776768995	-37.59846435275524	38.10440791072073	0.4402373595998234	6.0	0.8802388139821442	0.5865780508488416	OK	4632.1
RF_EURGBP_h6_n300_d12_c50	EURGBP	300	12	15	6	0.5	2070	0.3289855072463768	-7.939081258191113	-0.9990848015284598	-52.14769299458206	52.19546220181049	0.48687027774787534	6.0	0.8802388139821442	0.5865780508488416	OK	4640.1
RF_EURGBP_h6_n300_d12_c60	EURGBP	300	12	15	6	0.6	872	0.3176605504587156	-11.871356911293557	-0.989992264128949	-24.388590340827264	24.635132237407653	0.3629780029416907	6.0	0.8802388139821442	0.5865780508488416	OK	4804.3
RF_EURGBP_h24_n300_d12_c50	EURGBP	300	12	15	24	0.5	517	0.4564796905222437	-2.1289755895575064	-0.8953685505271675	-17.576284654047214	19.630223379745466	0.7025250462799354	24.0	0.9095385535798621	0.5121315012128205	OK	4800.3
RF_EURGBP_h24_n300_d12_c60	EURGBP	300	12	15	24	0.6	151	0.45695364238410596	-2.2945383464117315	-0.8120512095758179	-6.069962000415319	7.474851251789917	0.6640686362298998	24.0	0.9095385535798621	0.5121315012128205	OK	4631.4
RF_EURGBP_h24_n300_d12_c55	EURGBP	300	12	15	24	0.55	350	0.44285714285714284	-1.903739451878957	-0.8155385995169362	-10.945474059059467	13.421160035273308	0.7228142325023635	24.0	0.9095385535798621	0.5121315012128205	OK	4650.6
RF_EURGBP_h6_n200_dNone_c50	EURGBP	200	None	30	6	0.5	2070	0.32367149758454106	-8.734817536174324	-0.9954035380263226	-55.56411494432817	55.82069263537098	0.4507119788501817	6.0	0.9313252368893319	0.5834997589412444	OK	3342.1
RF_EURGBP_h6_n200_dNone_c55	EURGBP	200	None	30	6	0.55	1593	0.34023854362837413	-8.546866296207137	-0.9887379786862293	-41.80266630660815	42.27881117922952	0.4695549374202703	6.0	0.9313252368893319	0.5834997589412444	OK	3353.6
RF_EURGBP_h6_n200_dNone_c60	EURGBP	200	None	30	6	0.6	1014	0.3136094674556213	-12.074015709090153	-0.9859694733899684	-29.21694569997959	29.6327082009199	0.35149936958547867	6.0	0.9313252368893319	0.5834997589412444	OK	3546.0
RF_EURGBP_h24_n200_dNone_c50	EURGBP	200	None	30	24	0.5	517	0.4700193423597679	-1.4662993831955338	-0.8850502164821641	-12.5020049230816	14.125757714374329	0.7846056815608891	24.0	0.9734504772783235	0.5174233519496559	OK	3604.0
RF_EURGBP_h24_n200_dNone_c55	EURGBP	200	None	30	24	0.55	452	0.4756637168141593	-0.8156452854605141	-0.6983314302605982	-6.279039209146298	8.991488764587228	0.8713768406084383	24.0	0.9734504772783235	0.5174233519496559	OK	3534.4
RF_EURGBP_h24_n200_dNone_c60	EURGBP	200	None	30	24	0.6	231	0.47619047619047616	-2.062619130973748	-0.9210844965734151	-8.193339609437523	8.895318116761366	0.7016955374493041	24.0	0.9734504772783235	0.5174233519496559	OK	3528.3
RF_AUDNZD_h6_n200_d8_c55	AUDNZD	200	8	20	6	0.55	1320	0.25	-16.65129271597856	-0.9907446449080195	-62.93422247445931	63.52214245912185	0.24019684745574588	6.0	0.6907918663064301	0.5750881730650163	OK	3100.4
RF_AUDNZD_h24_n200_d8_c50	AUDNZD	200	8	20	24	0.5	517	0.3849129593810445	-4.126245457816203	-0.9567575222181905	-33.31197968868664	34.81757803320388	0.5092749300490695	24.0	0.7119063479218494	0.4963246843152654	OK	3100.6
RF_AUDNZD_h6_n200_d8_c50	AUDNZD	200	8	20	6	0.5	2070	0.2613526570048309	-15.939806732098562	-0.99898896619506	-80.13503116404857	80.21613238559195	0.25490291297058015	6.0	0.6907918663064301	0.5750881730650163	OK	3100.6
RF_AUDNZD_h6_n200_d8_c60	AUDNZD	200	8	20	6	0.6	682	0.2316715542521994	-20.96598072089473	-0.9903573428575899	-41.31841970098483	41.72071828312408	0.1540338153512145	6.0	0.6907918663064301	0.5750881730650163	OK	3129.3
RF_AUDNZD_h24_n200_d8_c55	AUDNZD	200	8	20	24	0.55	191	0.34554973821989526	-4.477759893526658	-0.9587138184861583	-15.04727867756246	15.695276721183202	0.474810997219418	24.0	0.7119063479218494	0.4963246843152654	OK	3380.4
RF_AUDNZD_h24_n200_d8_c60	AUDNZD	200	8	20	24	0.6	63	0.3333333333333333	-6.54976343332696	-0.90988311473768	-6.2857142951704414	6.908265680897505	0.33217145024596983	24.0	0.7119063479218494	0.4963246843152654	OK	3384.5
RF_AUDNZD_h6_n300_d12_c50	AUDNZD	300	12	15	6	0.5	2070	0.26570048309178745	-15.580761686459034	-0.9981624522688263	-79.39229302286284	79.53844871884725	0.26174526297185186	6.0	0.8766385075915138	0.5691226831866162	OK	4465.7
RF_AUDNZD_h6_n300_d12_c55	AUDNZD	300	12	15	6	0.55	1548	0.2629198966408269	-16.24318903531881	-0.9962823482676999	-69.22822856095188	69.48655537390925	0.24282982242520015	6.0	0.8766385075915138	0.5691226831866162	OK	4492.6
RF_AUDNZD_h6_n300_d12_c60	AUDNZD	300	12	15	6	0.6	944	0.2309322033898305	-21.273470614520186	-0.9915869548419382	-53.79367092783309	54.25007929476842	0.15375846906964394	6.0	0.8766385075915138	0.5691226831866162	OK	4203.9
RF_AUDNZD_h24_n300_d12_c50	AUDNZD	300	12	15	24	0.5	517	0.38878143133462284	-4.340754651511376	-0.9926180963256889	-34.69473851016647	34.95275639099646	0.48916383803263935	24.0	0.8806726411706588	0.490403417569611	OK	4216.6
RF_AUDNZD_h24_n300_d12_c55	AUDNZD	300	12	15	24	0.55	294	0.3673469387755102	-5.242670323560263	-0.972366649433285	-24.937683494766926	25.646378872929375	0.41766903743690004	24.0	0.8806726411706588	0.490403417569611	OK	4260.9
RF_AUDNZD_h24_n300_d12_c60	AUDNZD	300	12	15	24	0.6	115	0.33043478260869563	-6.128141707869679	-0.9776475047607366	-10.733185831529823	10.978584591341638	0.36330615022357415	24.0	0.8806726411706588	0.490403417569611	OK	4233.2
RF_AUDNZD_h6_n200_dNone_c50	AUDNZD	200	None	30	6	0.5	2070	0.2608695652173913	-16.651526260008684	-0.9997335533001256	-81.51807742051952	81.5398034320524	0.23433855321578462	6.0	0.9342165507475025	0.570757778434901	OK	3629.3
